,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,snr_xz,sep,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.025,p_a=0.05,p_a=0.1
270,5000,0.05,1.0,2,250,real_TRE_Q,50,0.002,0.0004882812500000003,False,2223.767578125,0.12602370566845067,4.348731983600687e-136,0.956008038520813,-0.4905389240011573,0.94,0.96,0.97,0.97,0.98
216,5000,0.05,1.0,2,250,real_TRE_Q,50,0.0,0.0004882812500000003,False,2145.124755859375,-0.1550572636876176,4.348731983600687e-136,0.956008038520813,-0.4794411174952984,0.95,0.96,0.97,0.97,0.97
323,5000,0.05,1.0,2,250,real_TRE_Q,50,0.004,0.0004882812500000003,False,2132.62890625,-0.017631390323046513,4.348731983600687e-136,0.956008038520813,-0.49493013974279165,0.95,0.96,0.96,0.97,0.98
112,5000,0.05,1.0,2,250,NCE_Q,15,0.002,0.00014648437500000008,True,2136.873779296875,-0.1201796368188533,4.348731983600687e-136,0.956008038520813,-0.48998004104942083,0.95,0.96,0.96,0.96,0.96
143,5000,0.05,1.0,2,250,rulsif,15,0.003,0.00014648437500000008,True,35.600791931152344,-0.017403461900767754,3.972091183571694e-136,0.9560478734970093,-0.4973253500647843,0.88,0.95,0.98,0.99,0.99
298,5000,0.05,1.0,2,250,NCE_Q,50,0.003,0.0004882812500000003,True,2060.44384765625,0.035938609505787145,3.991525331586778e-138,0.9580239963531494,-0.49205588921904564,0.95,0.96,0.97,0.98,0.98
352,5000,0.05,1.0,2,250,NCE_Q,50,0.005,0.0004882812500000003,False,2216.97412109375,0.209004631679008,3.991525331586778e-138,0.9580239963531494,-0.4879840323701501,0.95,0.96,0.97,0.97,0.97
350,5000,0.05,1.0,2,250,real_TRE_Q,50,0.005,0.0004882812500000003,False,2107.240966796875,-0.14377755382301508,3.991525331586778e-138,0.9580239963531494,-0.4929740522056818,0.95,0.96,0.97,0.97,0.97
225,10000,0.05,1.0,2,250,real_TRE_Q,50,0.0,0.0004882812500000003,True,3847.2353515625,-0.12177210451862001,3.213876091816682e-140,0.96,-0.49305389262735844,0.96,0.96,0.97,0.98,0.98
116,5000,0.05,1.0,2,250,rulsif,15,0.002,0.00014648437500000008,True,49.17076873779297,-0.026758676538942757,2.9082232607937083e-140,0.9600399541854858,-0.4962475073989481,0.87,0.93,0.98,0.99,0.99
162,5000,0.05,1.0,2,250,real_TRE_Q,15,0.004,0.00014648437500000008,True,1972.3604736328125,0.10316891461085456,1.824517091511014e-142,0.9620159578323364,-0.4815169684588909,0.92,0.97,0.97,0.97,0.97
163,5000,0.05,1.0,2,250,real_TRE_Q,15,0.004,0.00014648437500000008,False,2277.555419921875,-0.037535110810301975,1.824517091511014e-142,0.9620159578323364,-0.48271457105875015,0.94,0.97,0.97,0.97,0.97
165,5000,0.05,1.0,2,250,NCE_Q,15,0.004,0.00014648437500000008,True,2225.154541015625,-0.023276338571105688,7.81197385766128e-145,0.9640319156646728,-0.4908582838252187,0.94,0.96,0.98,0.98,0.98
174,10000,0.05,1.0,2,250,NCE_Q,15,0.004,0.00014648437500000008,False,4815.54443359375,0.003763268863988857,2.74569686696071e-147,0.966008038520813,-0.48790419194847345,0.96,0.97,0.97,0.97,0.97
272,5000,0.05,1.0,2,250,NCE_Q,50,0.002,0.0004882812500000003,False,2174.834716796875,0.11290628585465014,2.74569686696071e-147,0.966008038520813,-0.49165668711066246,0.95,0.97,0.97,0.98,0.98
138,5000,0.05,1.0,2,250,NCE_Q,15,0.003,0.00014648437500000008,True,2247.506103515625,-0.10950666413387604,2.74569686696071e-147,0.966008038520813,-0.48530938290059566,0.95,0.97,0.97,0.97,0.97
139,5000,0.05,1.0,2,250,NCE_Q,15,0.003,0.00014648437500000008,False,2425.62890625,0.07933787224355535,2.74569686696071e-147,0.966008038520813,-0.4823552891612053,0.96,0.97,0.98,0.98,0.98
278,10000,0.05,1.0,2,250,real_TRE_Q,50,0.002,0.0004882812500000003,True,2957.566650390625,0.06384257625300838,3.735623137141525e-150,0.9713974011313055,-0.4933329219929874,0.9484536082474226,0.979381443298969,0.979381443298969,0.979381443298969,0.9896907216494846
84,5000,0.05,1.0,2,250,NCE_Q,15,0.001,0.00014648437500000008,True,2173.990478515625,-0.01580445352769681,1.0307550414641265e-152,0.97,-0.49497006041929126,0.97,0.97,0.98,0.99,0.99
147,10000,0.05,1.0,2,250,NCE_Q,15,0.003,0.00014648437500000008,True,4567.38671875,-0.023481934862678074,1.0307550414641265e-152,0.97,-0.4793213550001383,0.97,0.97,0.97,0.97,0.97
254,10000,0.05,1.0,2,250,NCE_Q,50,0.001,0.0004882812500000003,True,4071.906494140625,0.013391055677258028,1.0307550414641265e-152,0.97,-0.4988423144677654,0.97,0.97,0.98,1.0,1.0
111,5000,0.05,1.0,2,250,real_TRE_Q,15,0.002,0.00014648437500000008,False,2179.04736328125,-0.22503799315153986,9.819167097683087e-156,0.9720159578323364,-0.48970059864223003,0.97,0.98,0.98,0.98,0.98
58,5000,0.05,1.0,2,250,NCE_Q,15,0.0,0.00014648437500000008,True,2229.98388671875,0.010771328834355403,9.819167097683087e-156,0.9720159578323364,-0.4960878253914416,0.95,0.98,0.98,0.98,0.99
59,5000,0.05,1.0,2,250,NCE_Q,15,0.0,0.00014648437500000008,False,2338.5625,-0.32368532883115597,5.559315067919862e-159,0.9740319156646728,-0.4993213569978252,0.97,0.98,0.99,1.0,1.0
280,10000,0.05,1.0,2,250,NCE_Q,50,0.002,0.0004882812500000003,True,4100.2802734375,0.038516907946190865,1.9411424014237333e-160,0.9758060183187928,-0.49193532206118107,0.9696969696969697,0.9797979797979798,0.98989898989899,0.98989898989899,0.98989898989899
251,10000,0.05,1.0,2,250,real_TRE_Q,50,0.001,0.0004882812500000003,True,3588.97900390625,0.12387936781802705,1.1449565196540732e-160,0.977714718002634,-0.49876535672228783,0.9484536082474226,0.9690721649484536,0.9896907216494846,0.9896907216494846,1.0
166,5000,0.05,1.0,2,250,NCE_Q,15,0.004,0.00014648437500000008,False,2324.994873046875,-0.309244151642947,2.0305119127205377e-162,0.976008038520813,-0.4876247514039278,0.97,0.98,0.98,0.98,0.98
66,10000,0.05,1.0,2,250,real_TRE_Q,15,0.0,0.00014648437500000008,False,4662.509765625,0.10086922728166008,2.0305119127205377e-162,0.976008038520813,-0.49916167615447193,0.97,0.98,0.98,1.0,1.0
192,5000,0.05,1.0,2,250,NCE_Q,15,0.005,0.00014648437500000008,False,2335.078369140625,-0.08455327038048538,2.0305119127205377e-162,0.976008038520813,-0.49524950282648206,0.94,0.98,0.99,0.99,0.99
245,5000,0.05,1.0,2,250,NCE_Q,50,0.001,0.0004882812500000003,True,2007.67724609375,0.22342866399070388,2.0305119127205377e-162,0.976008038520813,-0.49852295394521207,0.97,0.98,0.98,0.99,1.0
137,5000,0.05,1.0,2,250,real_TRE_Q,15,0.003,0.00014648437500000008,False,2124.426025390625,-0.2245552754795122,3.13257764173689e-166,0.9780239963531494,-0.49956087945611216,0.97,0.98,0.99,1.0,1.0
190,5000,0.05,1.0,2,250,real_TRE_Q,15,0.005,0.00014648437500000008,False,2232.70947265625,0.07873649245625446,3.13257764173689e-166,0.9780239963531494,-0.4979241525288671,0.95,0.98,0.99,0.99,0.99
89,5000,0.05,1.0,2,250,rulsif,15,0.001,0.00014648437500000008,True,52.34511184692383,-0.04280002194417271,3.13257764173689e-166,0.9780239963531494,-0.49856287601869553,0.95,0.98,0.99,0.99,0.99
113,5000,0.05,1.0,2,250,NCE_Q,15,0.002,0.00014648437500000008,False,2326.31787109375,-0.018821990356103362,2.5353012004566838e-170,0.98,-0.49916167615447193,0.98,0.98,0.99,0.99,1.0
200,10000,0.05,1.0,2,250,NCE_Q,15,0.005,0.00014648437500000008,True,4646.607421875,0.05747627495637352,2.5353012004566838e-170,0.98,-0.4996007978916168,0.98,0.98,1.0,1.0,1.0
325,5000,0.05,1.0,2,250,NCE_Q,50,0.004,0.0004882812500000003,False,2385.65087890625,0.12068413449187204,2.5353012004566838e-170,0.98,-0.4923752499744296,0.98,0.98,0.98,0.98,0.98
65,10000,0.05,1.0,2,250,real_TRE_Q,15,0.0,0.00014648437500000008,True,4246.87841796875,-0.11724697234648022,2.5353012004566838e-170,0.98,-0.4990019964752719,0.98,0.98,0.99,0.99,1.0
173,10000,0.05,1.0,2,250,NCE_Q,15,0.004,0.00014648437500000008,True,4560.63916015625,0.07522553374534517,2.5353012004566838e-170,0.98,-0.49229540955275297,0.98,0.98,0.98,0.98,0.98
148,10000,0.05,1.0,2,250,NCE_Q,15,0.003,0.00014648437500000008,False,4735.302734375,-0.14131305204647843,2.5353012004566838e-170,0.98,-0.4988023948390037,0.98,0.98,0.98,0.99,1.0
68,10000,0.05,1.0,2,250,NCE_Q,15,0.0,0.00014648437500000008,False,4828.11669921875,-0.09504836062226062,2.5353012004566838e-170,0.98,-0.4991217565257102,0.98,0.98,0.99,0.99,1.0
305,10000,0.05,1.0,2,250,real_TRE_Q,50,0.003,0.0004882812500000003,False,4265.34765625,0.15678079539063886,2.5353012004566838e-170,0.98,-0.4991217565257102,0.98,0.98,0.98,1.0,1.0
226,10000,0.05,1.0,2,250,real_TRE_Q,50,0.0,0.0004882812500000003,False,4084.33935546875,-0.14426468947874949,6.16256076875475e-175,0.9820159578323364,-0.4994810378411785,0.96,0.99,0.99,1.0,1.0
358,10000,0.05,1.0,2,250,real_TRE_Q,50,0.005,0.0004882812500000003,True,3811.8125,0.2527305319244406,3.91181510757318e-185,0.996008038520813,-0.49989631268545054,0.974025974025974,1.0,1.0,1.0,1.0
201,10000,0.05,1.0,2,250,NCE_Q,15,0.005,0.00014648437500000008,False,4865.21923828125,-0.10512787331125209,7.742658038757297e-186,0.986008038520813,-0.4989221573341638,0.96,0.99,0.99,0.99,1.0
67,10000,0.05,1.0,2,250,NCE_Q,15,0.0,0.00014648437500000008,True,4579.08447265625,-0.005321983499172063,7.742658038757297e-186,0.986008038520813,-0.4986826360691339,0.97,0.99,0.99,0.99,0.99
172,10000,0.05,1.0,2,250,real_TRE_Q,15,0.004,0.00014648437500000008,False,4280.810546875,-0.2332215034509956,7.742658038757297e-186,0.986008038520813,-0.49960079908487387,0.98,0.99,0.99,1.0,1.0
304,10000,0.05,1.0,2,250,real_TRE_Q,50,0.003,0.0004882812500000003,True,3523.083984375,-0.15830893736653817,1.3558821832780755e-192,0.9880239963531494,-0.49980039954243694,0.98,0.99,1.0,1.0,1.0
306,10000,0.05,1.0,2,250,NCE_Q,50,0.003,0.0004882812500000003,True,4110.1318359375,0.05931900997226782,2.0000000000001775e-200,0.99,-0.4990019964752719,0.99,0.99,0.99,0.99,1.0
228,10000,0.05,1.0,2,250,NCE_Q,50,0.0,0.0004882812500000003,False,4173.0498046875,0.0816380403021053,2.0000000000001775e-200,0.99,-0.4990019964752719,0.99,0.99,0.99,0.99,1.0
246,5000,0.05,1.0,2,250,NCE_Q,50,0.001,0.0004882812500000003,False,2225.570556640625,0.16058922371663412,2.0000000000001775e-200,0.99,-0.49940119741950184,0.99,0.99,0.99,0.99,1.0
121,10000,0.05,1.0,2,250,NCE_Q,15,0.002,0.00014648437500000008,True,4617.853515625,0.11081250580394529,2.0000000000001775e-200,0.99,-0.4992814373690635,0.99,0.99,0.99,0.99,1.0
